"address","amount"
"erd1rljwft7fl8hme540uysyetyz5cuqdyc8espagvkqxakh7drjyd8q6g78cw","10"
"erd19aulzuuejtegrnlclhnm47szjmmfhx5l4gr590zz69ztqge4xp9qulqqzl","10"
"erd103cgd5uhhxmwga4y4q4m5q305wlx53mpqv2adx562xul996c0alqpyhx6z","10"
"erd1a4h8us75m3rjzv9h5hal7ffjl7u5f73h2hrg26cxfwf8txa7p8ds32p840","10"
"erd1puxhyu6m2fsjtvvw0ddp7x5a6r50wqt83nh78c0vc99t869w38jsx09a7d","10"
"erd1aa68gmd9mrjuhmzck4u0pwmup5r9j79whqlmayvzj48zpj4qgjvsf08hap","10"
"erd1g2mvm83xgc3y928tacnl4srn8u95a05cvgj3psv4phs59n6sy6dqhtynwp","10"
"erd1y3pj5vyewjuw7x5yp3426ycvtexqpddwdxlmeujzm9fu9ejyzptswa04ww","10"
"erd1e267hwh9jkclpjsuylukyfxr5cc88ps8aujzf08fzeq22mw6ezhqymtwl7","10"
"erd1f3p56hpxrncmfc6nf8ckrsz9et2dd0csjlegjzsg427ahurlrqxszyxdgm","10"
"erd1apcd39rthk6n40e5zypg80ej4rezr2sy5udpqa3k5nmfsag06wlqnq5r59","10"
"erd1ykvm249zfj3gcfxd03806nsmm5gqyffzcmehynmuwhcyjtudp9zss7gr46","10"
"erd18af5dkpu9vmf03hmh6fhfu4c2j9r3n2x7d484ad8vcy95gk9es3q76klgh","10"
"erd1hd7l0llq3zr58r8yrk0q643dup6a4davm3dj9pc4f7xuc2cjp2msrl3c79","10"
"erd1axu9ql4zdf0qjx3lsx7fd0lgnx83ruzsj7cpx8e2y7anna87n3zqsevdla","10"
"erd1uahyc36x8xa60v7p2qyqsustr6e2r4n24pplxznmyj2d6ng9w8us2l83ur","10"
"erd1e94vukyzr9m8qdyydcsu74aq6kurafy3xmlk7ywlcp0zgflu36fqzfy0un","10"
"erd152w5qtxs7axm549zg4z5eumhdadjrawmz38640ef3wdujvsumyqsmjyq0r","10"
"erd1l25ugfgpc4pxfzk6emhrmm5rs6hye8h5z2mlym8qfutc9nf9mgdq77uyrp","10"
"erd17gayuyp9q5dukhnzaxv4u55gwkrun3k46w4vpcsvuhpvryqj26vquh2x9h","10"
"erd1lx20w2726jnqp8x74djkegg935n6l9hvkq90ajrcttnmzq29w3ms00nu3q","10"
"erd1ec572pyx3kyx9gpdjkjhyrm3xfuaq4xk0cgwfsmaz46duntnjyfsr4kcvl","10"
"erd1rytpk0yphs8j76n00dc2t4w7e669cg7u300m2r9huxpk2s0ptfrs2f8w8f","10"
"erd15dgejuxjrgjqpemcykz4khwdaryzh05zqp59jfdz20p77d6gm0yslx6e4p","10"
"erd18r8g6pgzx3nq7ursc7cexqyfz2766r44z3d3vepmjkkjnpyeqcsq9rn0pr","10"
"erd1j3x8mpywua98824xrnppdwwfmfdzl5zndetpyta0z9ezxelxzaxqj7nrw5","10"
"erd10d08emqecxmhuwlwk4w64a259tu9fsc370rknqz0zlq3zjgnaj9q36u33j","10"
"erd1s6mc9rjqmwhkt5ltze5kwndx5pm77smalwfwp6vpuenttz0tvu7su786p2","10"
"erd1ymc72s48uv6vcwjfnhj8urv3yw5xd2l4n5n9aefyrk7hzyna99gqt5dseg","10"
"erd1dyk6yqp50c9yhngd0m0nv8ay4r29e77pgsajkcmjg4wsu4nhq2cs07tqfs","10"
"erd1xwwupj2kvhla4amyprvsneezvwq6cfgwy9xq28mgzzlx4fu2ymus8mm67n","10"
"erd1x3l6rdchklh53f8wtsnxv47xg5r8lmvyn9ew50mw8s0q5q4er5es0nrmyh","10"
"erd1ge95lzsxgwjlvswr0yppkp4w98z7yvg2uf2kylxchfyclxqv68aqewplx8","10"
"erd1zrsd2gv6xgu327pcx5v7z8jwarupmelnkqzfun5crvuz20etz2vs3r0mvc","10"
"erd1yzaczrt5ax4w6p052tvtadg6dv6szzwqtluf9fmh4vswth46dngq36ahqe","10"
"erd1d9x3gg673cgp7ujrfpm7jp0srrr4xphmheusq702tcyxuuaz887smsyqa8","10"
"erd1nekgyrmrzvl7w3pttzus25jw09t65rxrrf5a6sc5vzaglfdfw9tq0gw9uy","10"
"erd1m3z30gy24zgly5a8yeqg4w2xa303x3tqxydxl3f9j0myl9rgj9aqk9qspc","10"
"erd1uwt8lyu38dexhya69vkfxyvhsha8vyyj4f3xmp05qd04khknapaslvp85a","10"
"erd17q4jwpx0vxd0ak6k7mx0qelgxj3arcvkgrk2ftc290vx4s8s6j6scdljml","10"
"erd1qdpu4lv5xq647g44m5mgshfey99pcwqpnynjfp6fx9y03w92tsfspzggt2","10"
"erd1vddefplafv7jqzghg5zmc9wq8nyx7m35vqyjfuhset9y0te4mp4qwchkkl","10"
"erd1uh3s2xl3gqdckxerq8hs75jfzuveegr6qn4e6rw6t4xr33ljljtqjfzljg","10"
"erd1v8npm5ntwapugezr3rrdqlaeszefjaxvultyz94hdhk4kkjp6ess7vnuvz","10"
"erd1gft5wp7m6m5ver5anr8dtv0s4laxvwpnxa87mrqquhxlffv7v4fqxhxz6n","10"
"erd15plzfj2pyx0tpuxjyn3qcdxz5nvjue4sszthpwyde3x77pxjzzpqkkem0s","10"
"erd1enc3wugk9g66gcj2l6r9yvcxcmngn8vhynmhmu9jxujhppxwerrq847un2","10"
"erd1v8xeszt64kjnh0pl4sm2zjw62planuuscjptyhkpxrtjff4ahftsq7gc2l","10"
"erd1m20t2rfasnfpnd4gsjgec3dhkt5v9tfl2qlrpceh67s9wjatlg4qn90lwx","10"
"erd1u7eum0v5qjdf4dcfep2pzkzunffv3vgphvlsem9qjk96acd76nyqezm2ws","10"
"erd17pw4k3xu70nwmn5ups5w7fh65z6260kek9da335d4k0ylssax3qsjm5g87","10"
"erd1y3n7zpn07zne0m70ukvns3f8q5k4mfy84q909zamu8mz3gmq92cshw6cns","10"
"erd17nz8988t6jtql5x5lnh3cfrh79px26lagcsw5d2jz4ax5nuxy2ks64u6pl","10"
"erd16x0cchl0w4ld2a54lrpjryg9vw6jhay6gmmk2ezhhjd9zcczjwhq2y6t53","10"
"erd1lyvj9nkuk995l474kpa5cwxl3q8cadnkzqxvhwys8uuuu94x0cxqh84fgl","10"
"erd1g50z8zkf7p62lfwvsfl5lfr7f5uzx3cd9xm93wg8fyh3432545uqem756d","10"
"erd177xpg7tkumsh6whel0z8dvcajqnvmy3yjmvz8fd7ppuaavclcawqequmrn","10"
"erd1jrhkly9ztrgll84x8trj5hu2h6ewa4d2w96ljr8szgjtgadzflns6rv37t","10"
"erd15ysap8qexqsfhgvy9axyrjqytesf44wxstgkcy5f2zay74laj0tqsvwlnx","10"
"erd1er3dxxltegqk72fwcvz7206xaqr3mkf9v02lqdzewy2ukue3hzjqe6wes2","10"
"erd12zejdkex5l0y2ha9du5eyedlg5eh4e6dnn8t3p6jsma5n7cajzmq6n9hhm","10"
"erd1fwcrxystf8zykecfe49uxsn4vkyk46f85x8ahuqwskxcak98jjnqhdzrdj","10"
"erd1kf4u4s5x36r9q9z34tn9z3rrc96v9hfcc6vmjf232wat422c4n3slzlfkw","10"
"erd10pmagq5y99pkwzx5afvtjfeewdalr24jvvv8uya43s3gel2503js9ssz73","10"
"erd10jmf8zvlfvfjcf3c35tdapug0peym03jz9ara3uqh5ynd4ru3q0q2wqgqn","10"
"erd1wrx27ws89s4za3kg0ma2njaf3sftwyjxry453dm24x5q20hj3utqed678q","10"
"erd1fe36mha3y79f4me4659azl8gsssg9y9387sfs2aqqfcazhpy90gszzz5nf","10"
"erd1603tl23eqg92p3t5f3sczgxhr3mz67au4a20t6gg0tk6nlx4pk8sd9fe6c","10"
"erd1uyqzxmdpwvhhp6qt3g7xyrfyw494tqxacf93677t9sldjhghchusa8tzsk","10"
"erd1l7kknnz7f7zyma2l5wurtk6whkg6un6vk5kq6u5vc4cupzy8hlms7y8ure","10"
"erd19qqggwu5hkq44ud2gn5pehhdnkklwatvdvpuujsksutfz6ckxads49wp5q","10"
"erd17m0vwh6u332pl4ehvmgqxmjv72djrm203cwqf88xgkp0ntl65rksy5rmgd","10"
"erd1h7007max3a57y3zrmu5f40ek376plgurrv9rgnr2rasrpe3594gqkctmxz","10"
"erd17pzz6l0t70gjdk8zvqz8h5tek3e6w855jgm3g9ekd4vsla5jvgus5khmlu","10"
"erd1nr0m98ll8rfde28etjv4l4nmc02g9cj55a96zey7fqvvw0ghg3zqzsmlsp","10"
"erd1q3d7d29pxaqpzcreykpmtjkenv4sa8rs0s0z4l5xgr5yefr9uuus695fzx","10"
"erd12hftqqatue3h956aqzt7l6du7a0r05y3qxsstr6heukpxsl9e8yqwsc4r4","10"
"erd1c6hsphnuzsmucxw5qq70xkn9ar6vlhskyj9qkxu9xa7xj7lyf0psm9dpvy","10"
"erd1rzrsnhru7sntn03fpf5la5y7s9ej2v6lwnjnthyc3uchrz52uftswgnvs8","10"
"erd18xxgteu5acj4xfd53vg3jzcz4mv7kl7xu6k5csz8auz5j56yvwtsprc0sn","10"
"erd12kgs0sgt93evsytg30e3dzn0rpnnkwgzg9ey8yazxr853fw4z7js8cy0y8","10"
"erd17rfrlq6cd7ussnrdgmzje42qj0vaes4ugn090zx73h8s44mnrkmsqjust3","10"
"erd1n5arj3t3q87zzemelw4chyn0v34fuxxtywle3rju5mhhueuv6r7sxtct92","10"
"erd1hcv4sxk0nlkfjlxj50sjnf5hrg5n4lwtlaz3pqpawcgyy6whsl0stwa3jz","10"
"erd1mu92pah9nd2az4n9xhehayvpu99q3lj6q35n2dhjptwe27kj0dqsywchuy","10"
"erd1wrtp9uffqvztujh7hewthhaljetmax7avfhtr3k32c8f9pwkd6vs87su5c","10"
"erd1k4p05ezfay9gzndqugsh8mq6jvte4mmn65sk6j49qcg0kvadar0qhm8uj7","10"
"erd16q4a5plxgquh9dfvzg4q6udsdc5tm5wefv9e5a6zuj8czep4vmkslx02q7","10"
"erd1sgkalf3jy3p0zg9p0vyl8xtg9vghzsx4t5ayp5tlsuxthy756gaszvltdj","10"
"erd1de0acyk7k5dsksmx2cx9dxr2gjwmy484l8r0pcxqywk9llx24czqf2mw59","10"
"erd1qrf3w3yapk5cqgkc2ds0sqh3xrl9xmgc3z0usmun34dd3pt8jd9swggf8m","10"
"erd17tggxfawlr9zjnjs555xzga5se8wu70rwkrd7rkhaf9s57w2y8mq5mz4sj","10"
"erd1hdx7naxkxlmckvgnd2s9hszwp3v5gj4hjuu4yppvf5q3gj7lzfnsnxc2ey","10"
"erd1k5j8lqlcjn4gk0rn7w2axyz3rvz0za038kwcrucrlpqhfdqx79jq3wrtzm","10"
"erd17w70enr9mfuflf6nep8zqgv9zxzaupnryxfu0q8xwlw7aclk7a9sqx4gu9","10"
"erd1kccraqq6lqsuj5a242s7cwknjta7u5zufh4qhw4ua4jpp525nxaszlqje5","10"
"erd1y0pg09e4v06euzmes0whdnk5ay3vdclu0umkupne2lxepv3jaxssxfd9nf","10"
"erd1kt5jdyq6m0t0p6q5aynz9ayxkkje2tm4de0ewqkqzg5jn9k5rmfs5wrpty","10"
"erd1dygyunrh984a2juez5afhdxzc7mqr30fuehx0e3gugngexx49wfssy45hg","10"
"erd17054vmu0tvvmvnpx90ecjhand63k3pf9p2dfulnfgmxx08ucp35s07veqd","10"
"erd1yckcgt4h7tqeeyt08mgms3jutnvn360hqtm26e740a0clt6urczqvksnff","10"
"erd1l5t5q7wtm0fcnm56gtxretjzp4f8kx5kdp8azuxec99uu9kwvgcqf6wd0t","10"
"erd1uyyw3dqvv0v5l8ktc2kgxrf929v3c5usrmhg03cpf7ky4e25379q28rrjf","10"
"erd1s5xz9wce2h6ns5xvx0yt6945rqq5lal9zf83067f6cykrf50fwdqzkwptl","10"
"erd18wr8jafztcazk4je7zjwpma8ydx79ugm2k235pauqkk83u0ap8hskh6xm7","10"
"erd15u4jsvxf2m0zjkje3rvsv0el2w9vqtpf5eaenz0540z5zt942k9q4p3utg","10"
"erd1f9nwxmu35gk4avtkzdx9zq9jnh44zsuual3xlt5xpwcawjgkr75qvvhp2s","10"
"erd1ua2d6n68l5p8c9lewa5gvt83dcusj4ue2802hezmjk9fj40drsts59m3hx","10"
"erd19k39hc2mv9tdc35fwxfmmxu87pxvavxmepvdgulr7660sc4cednsdc80xk","10"
"erd1q5r7jn3zdle260d4w5a2qytdtw99h96rfmf97yhrs3srkhljhepq4kqy67","10"
"erd1nrfmrg07zt5n8e8lpnc9de34455rx980k2rcvnwtpzhyurh5qwpsltlq3n","10"
"erd1u0vrjrjw44j3fj04hsukf68m7cw4lkl6e22k38yh78gyvs7n6wasp4l3zx","10"
"erd1tcl72c90gmuvdvgvxt729sc4m4trdq52e4t8f7jqv4e3ll7ttmjq84qup3","10"
"erd19uxxqjwxt9chn2zhmx7q0kqjhs5rkdqt907afsuppjaf6vtsd5ms5gj2q4","10"
"erd1y93zrhnsz9d5kkhqdndp45fc6pphsn3uu5e0sdy508ag93j48q4st8tp25","10"
"erd1v00acz5e4yc6esw6hx2eex36qpp70e0x3y5cyl5xnshla0rqevhqxj4ctk","10"
"erd1wqku86ngpy8lnsy4myzp4j392ruqs4v9w0mwlzjd9089242x9qcquw43an","10"
"erd1n9wr8kead2qr9qn582w77a5m5v0yn6ct288n5jpqvylg7pex2wqsh3as58","10"
"erd19xlptau4xkpr46c5n9kss6kcjh9k8z5tphe924jhw3uztjsvzxvqhxmdug","10"
"erd1pmc9hvypsrtqnfcuvw2vxlua7yks9hlp95955wk6xvafy43n892s06af2d","10"
"erd19hj457jmtp69v7dawj93vqg3xl5eu9y6858v292hh2e2em5whseq7h3svp","10"
"erd1fxkee5f8cj6u57wmz5c5jgta30k9ggpqvx50zv5vsae36864cp6q8dejh6","10"
"erd1s2s3rn6geu3sgag7u4lqkqejrdthjd5q2ruh0k6k3d8xkggzt6yq3m036u","10"
"erd1zvrr9c53q4n39qxwhze82fx93405e6cffzn87xrx39gq3wyn9taqlyu2kc","10"
"erd1vcqf74hkwfjaxmunsl2ggg6xwddcvs0vd2ujgdz4gweaxe047chqm2wxy9","10"
"erd1nyx2lpfntwrgnmeax0gshsqzly5r5xdshj5n5hdpjrkpy3y55uqs8cnxul","10"
"erd1ndz92cm6kx567resyajc908w99zrd967z29frulrcrcy28ukhguqr8l2ec","10"
"erd1f22sd5c3gryp7ujwkl4e4pa2jcfucchde9u97ug5qw0kscz44xes877gnt","10"
"erd15tnl5eaztck0eqxrwdzdprms4qy6kcuk8n3vz930pt503rjekakqdu59hw","10"
"erd1jjdckapc45gpnyp9tey5qzm64ydsggkyytrm5pr0272tcpfhk4rqare6qu","10"
"erd1887p7879dwndlpdfaqnyz9qde58r3epzrrngtuyndh6fnyznf2ws4h4sxs","10"
"erd1wu8zunga4q3jt0zr5kplsa4yewkj2zgrpkg30rhc28jf9sum5f7q6k38gd","10"
"erd127tlpj8dw0llsal2czpwtttv5xfgq75ckx6ucn0zf32ps2zju5zsv8hnmn","10"
"erd19es43fekjqq8rugl39x4z8e6alcyy5kdr43fnuksj6jl73wvgs4s6kettz","10"
"erd13fjmtl9ywk4qjhw9hlh4q53m6sclfcjpe48gqtkjn82ckq3gpzvqkega4t","10"
"erd1vcktsyyqvqpe29n75ndt4znfmc3x3uz2lmznr0ekgc52cra324wqa2cc34","10"
"erd1hu2gmh9qt256ghd9kxp8qjsz8xpymqqajc8heetecfy2wu3wdksskzn9w2","10"
"erd1jluvsww04ly6cwytynlw075m0sdu2l9megx59pgluazadrfe0hlqraua3r","10"
"erd15e8nh7s00qwr8hrezam48p3jyfyk8mky927jhlxqumqc7ylc3jlsusge5y","10"
"erd14z9vqvqs62p7le8yufvkjl7kq2xxcy3h0eady8a2hkldzxzkjptsll5nrd","10"
"erd1xk3cjvldnyjcw6xsm54v20kn0796utcs3gfrs6gx5fnrp8a9vazsmtf7aq","10"
"erd10lfza6es8uuxlrw6qxtgs7jt5x26sdwgq0r7qkh6k5u267cg8yascdnz5j","10"
"erd1mvnfz4kpfupskgxqnfw4despj075hv9l488tjnctcju5zt2s7kwqkszyap","10"
"erd1a90r2e90wen4d3n7776d544l6e9vqedqumkhmwkffchxd3fksd9qahx6sq","10"
"erd1mkpwnyk8tp2uc0300hjq7gz6ef4r642vfsgsez28r6ew8kmdmmksl0g2pt","10"
"erd1x8wy7m7fuwxnzzajye4q5t658slt47e0plwaknkmstwqsyawvxtqmq3pnz","10"
"erd1ywflmcv0g2r0vrkvtllmapgp0sma7zs9hjxegpcnzpn2udfr0eus5ydw9f","10"
"erd1v2re84640qpu56zvzn3wk9m5qnhwaagmvcfpl8vwxz9x8p9fdrcskj0eg4","10"
"erd17evkd72zf4dgf8t34z6agnd66lr6pa5fmxqnyh8cpgemh6ru0l0s7z6c6r","10"
"erd154avpvt8cqpfg85dxkymtz9ywj076elsxe0eh75x88uqwmcrchyszw4kud","10"
"erd128x7l70mjh2prsrvchm9afexy509hqcwnj69jt7zrqhvezsl79yqh3kq3y","10"
"erd15z879sw9z6f7cckg6p8sm7pfh6k6hty0zsna63re5r6l4anm5edsfmhdwh","10"
"erd1j8ewjvnw4mlm0z7dtfx86e9etqg5vdfzd4yqnwr27jap7j5yja7sea8dz2","10"
"erd13urea5cs4fqgmyaftj7gyqxu8ejqeqnrht4pmncvles50vt62y7sr8jv2c","10"
"erd17k7vv4gux50hs3slrw2vvha3w7af8srndkfmqyweu0j6y0dzny7q3xw5de","10"
"erd10t542tzrlcvm0v20mavez3e2s2d6j0u8k63wqk3avhd7sma8pwlskx8q3t","10"
"erd1w23z7agldzsx276vzgpr8gmyppmq9fu8a32rj38h7gmadp434tcsks8qyz","10"
"erd17lxpv7pjhstqd7lvesj7vz9fd60me6fd85grz0mm55jltptyq3sq2uywf4","10"
"erd1zepw0pxkx8zg7274l5p8hpnp8pn0fl4mglzk23el5w746z2rlznq89wu32","10"
"erd1fql5hzh4f8st7u2a37sk6hzf5dd78hlwc7gmnc27wxjsarztskpqzgrrdm","10"
"erd1urvdqf40j5cs2fetpm8ygty0556ptmhlf20zsmhxv20j96fpt2xs923czr","10"
"erd1v6cvrkjjpv9k9kntlh82y6x9ck3l64rexugehjxd6sqmh3fzzt9qgphyns","10"
"erd1f8ntgns6fltjxfqqmxqvrl7ncdsn046dyp4mjp9pxkrsftdj0u0sm3fmy3","10"
"erd1rt0heyam9254kxskxmys25e2l9zjjfxzvj5z6efx36mw2ksw5lvsk495ud","10"
"erd142pghl6g9esex46gqnlxzhxg8ta87x667fsr8vl5wn5ntm9m8reqttln8n","10"
"erd1sths32ayf9k88jl9shmsh3gwglr66fhnecgmdq070xkjdx8fuwhqxnykwf","10"
"erd1kfgnutfx9frhzrqhdv4j4jw8z8fg76s6y7ehsgcu2uyty3rcyx8skww82z","10"
"erd13p5w98kac07xrmexkz4s9xtjjr9wyx8smyr2trzmpde8hjj8duqsacw2m5","10"
"erd1wvnw6qspxwp5zc7m3jz0qjcsx6zq44xnd3m57pdnfxtxc5me8vjs9hlx46","10"
"erd15nksuu28unpnftn4num8z08hlvpjg8hghxjx0j684a9669ywvfcqrzrm30","10"
"erd18ust702z3cta40hr32p8wuf9rad2xeeq3p3yesjxcecw600cl2zq7d96sp","10"
"erd1ffxsqemqv5pxljm9pr8y6cpw53u4jvun3dqsgecjl4sc5ykzltcq6z3y7z","10"
"erd1n5qm47ajgmwek6ye4v8j3c93j362q8hy7dh22mm5hf342zgfuumq7tcy0n","10"
"erd17ff3x5j48l9y2ur8sp2ey8qtxa6q7zmxfwq3flth42p0kr4sfanscnsfug","10"
"erd1pcv9856m6vnzdfpln5tyzvvdza5spg30rel6ad6k6rfgp8mwks9q6jne9p","10"
"erd17fe33qwc9z49kccc8kvskykyccyelpwqz562gjcwjahll5k644pshe4jy6","10"
"erd1lvhjwf8zahg8s7tsn08exchyd7maw3v0zamjen8sefjzszjkuz5s0nu35u","10"
"erd1mulz7xz7wweqdd4lywmytwslq34ep3hf6e84m42t83vvx4yax7wqdhy5s3","10"
"erd15r6gyttqtaa50mxkupq2k8mp9r0f7fxg8d88hmjqgtxfv8fcwylsatpg8c","10"
"erd1xvlpjft0z6t6nrkjjrejdjrrn7g9ynd6v63tv4hlcn4w0rezef6s269huv","10"
"erd1al688ywntx5yg8nnq8x77xqzmh57gmdqfdys08tcy6jthjvd07tqlzdvss","10"
"erd1f79cx4cpaxxtjn8llj7jf6r6308xpjxw36v5tqw73wsrpa7akmwqctxfqx","10"
"erd1gp48xpgtun09gn78wepm2xryaw96pmkmv4hy5sp6zktkwtuk5pnsswupl4","10"
"erd1cw59tfhgq4drdzfac7yga234lame3ftsyjcet5w0za6t2j4ygdys7nrcwy","10"
"erd1ljegw3tfygvny8evg0s5rxkel5fv9v6nnzpaldx7lahskrnjda9qhus0e3","10"
"erd1n6dud04sfkz74a257c2smpwyldktmpy52vvehtm3nwu7etspck0qelk5dl","10"
"erd1tpmz7868fzad4sxlqk94wzmqje4yshkzjdkl2lxx2hzhd9kajgjs3c7vnt","10"
"erd1x4557mvy8ez2dtzasu2sfvdf4x6t6q455xcsmqjgfmzvn7zy9pus0t44wc","10"
"erd14n7jg6j3tuk5a7dhe02flpf5vcvxlcd3em444r3wtk6d4m8tf97sn00cmy","10"
"erd1zfgvwquj6rkkd38yapj74y72y5l8wm5rdr9kz3klel3gr0xs9qsqfl073w","10"
"erd1fp4jg0p3hwwvk9lqapra6v8l2khksyggkuredeehmc0m7dtprcuqcserpz","10"
"erd1f3apnz30486n0qsld89kkwqmuz6zy4hs4cma5vd9wrkt58fzu95qtfpx90","10"
"erd1uztv9f6zrqdpk64kwqwu0vcj7fwhn35fxrx26c60c6lshq5qmdhqdwcy4l","10"
"erd1gjytp3cg0gvnaaxm8erkqh45qseukgdk32aphnygujxrmztpm6wqhvn6dl","10"
"erd13le6jq4y7gqz2g2e2wlwa42zlyesdq9zd5v86hgs3hg5aswyg5dswkmy56","10"
"erd1zn00x88kh6w04rf04wpvhhsz5l9ar25cnp5ffq984lelv6ghu3as2dw9rn","10"
"erd1d84jzwqdsccqp5v0w5g0kn27p9gngz2xu4sqz7uakt28jtnk8nest6007u","10"
"erd1770pj46d9d3h3ymqfp9h3rtupyq7xtp7esj82808a75jtryzfp3qwqc7tc","10"
"erd1anjtuzmkmk9qkcjwcg39qkmpd4x0pjgf5gr3u2ewfa9z983gu67scsqks9","10"
"erd1h622lnn0k9nr2xuc5tuvxvnfy6m7j3r2suwh2ll9h7kdw7vgvawq9kt49y","10"
"erd1n5s5f9s8c4sr0c80jcc38ajwvnfjhl655psytd8a8ehq3cxqvy7sem8eat","10"
"erd1j2r7q25uc787tq7gpxt7pzgce0md0e89ljmmynw85nn27e2rdakq0uw852","10"
"erd19gwxrem44ctl20p2rjz0eyptetx80hxtyx3f6l4r2j0fraww25hsqprktt","10"
"erd1xql9lmsz6pu3pj655gfgt7rn8mknektzy8c2czywcvxrjan5du0qfsex2u","10"
"erd1l64f2u39lhs7m8ffqvguavc6j4ep8tx2rmnk3t5glwgjr06t6p0sjf2m24","10"
"erd1w3ps73dfnym3630f8xvxhc883k7p4d7mkxysad9qlj7yczyf48equdgdjg","10"
"erd19pr7g5uann33uegmpdhuqaw9ky9q96dg6cyuancn2tun33532p6stx6l3q","10"
"erd1mnhwg633ra42fp36a0qe5qhrnwg5g3cegggce0ed79dsj6grf9csq3tr6a","10"
"erd1pjmewjk874wv429xd8l20r9cnpnlmj44adl5tcwzmgcza3wyn2qqq8hlpl","10"
"erd1qyhgumdlhjjwj0westyqdrnlkqkx8mkf47vzss0v9907gv2sj54sx4tf68","10"
"erd1hwaz20uy2jjmlrucz96xmkq9pf9zv8xzjk25402pruf8u9u7x8rqu6g5rm","10"
"erd12rfammmr6vc2zj9yrfjdc0adrk4v53hjlegzd3spssgz6qfd9r5snkdszw","10"
"erd1jkywktmem5grzz5xph5eu7xs7jw2zclnqgwccs4qpyjadu6f6psqa0z2wh","10"
"erd1zf6wmlm5rzdkpl6504gauu58n3ple3l9xlt5h66f93h37ahdlxts4pphqh","10"
"erd1pq2wql5hfzvwll9uw4ngvhmez6xt5g7ya50v5xecpr320gf8nqzsefjacu","10"
"erd1l77qzhhr9sj9t5k88e882vanjp5v9054yrhlzslh7u89wydlr8lq44d7hl","10"
"erd18rntcqewvycsd9am9h5u906sggy0lenf5rjxdc90v3vs7r3g0ens26mq6q","10"
"erd1pzy86lwl95asdp3ku7y0jdfkupeestnmvh543j3ngsu35wqufceq6n5lm8","10"
"erd1pxd56z54h3vkfquu05n47t7ljnqn3ycw6fk6zzu4gesz4f4elkdq8upjuw","10"
"erd1ckalcfrx99n3qd70qya36kwjf62c8ynk0x29x0h5ak9dvssq7qfsmlt3ak","10"
"erd17qlxwgf7f2cj48dsv256uhg66tqlc6chlk64hmrn8l08acm9999szev2kg","10"
"erd139hpyefer0s66y44jj95s9qnxdcq40kyyq8fm8xr3hj7j0mrcjjq9ctucr","10"
"erd13tku2x56qry05ezxfzglu72r0sx4n96kxx59mf4cg78gek8c074qaea0ud","10"
"erd1svypl7zcgw6jfd2ly5dnhcxwufmh5cy273j092xaqhzahxz3exmq5msy4v","10"
"erd103p6hel9jsurfcaghtxghzhcj5tqvca943pz8adr7rxsgpjp7spsmc64vs","10"
"erd19tak2jny490gffvqkzwh78230em0fyhq9r98jzsjyzszdrattjcsyq48a8","10"
"erd17hq26kj5d777e65t9xlmervpvmmgwvgfc3n5v9r9sg5u0ffszlhs54l66d","10"
"erd1qnft5rem78u3a75gf7nd92aj3lxnjc7lamhwyfka0n9qmzpe3hkqtyfyek","10"
"erd1nqmmn9qpwaq0040j390zzz7wqhny8xh224sghzhmcrega00453ws24968w","10"
"erd109rh7a4hy26vdere37pj40uvfujljf5zv5d07ch9mykkh380k3jq4v4dt5","10"
"erd124yexcx26smgklpsqswzgf2nefyq6vavafzwyktv8gtv9yhjn9xszdm8d4","10"
"erd1rhh5cruhc6sld47r752zfmzjkadyspd5gezr88a77cexctczm84qtl34xm","10"
"erd10ajm2fqshst0k98xfl85zgavpmg7ul8rxq546wzec54af6rk83lstmxkl3","10"
"erd1p4yq9zd3wyfunf969cwkyn8twchnr48cyzy4lnv7x982fdj8dy8sx4yrs8","10"
"erd12j7qsaxn4tlqy6gxqnnermthgz58kruy7np4526983par3csqmasypdcaf","10"
"erd147xj0xjsxwk6nwfxmpedhfw4xq8alk8l6phgrwp974stm5r8emqs30yufl","10"
"erd13dqavu770gxnf3gup6uafk6y4c5cpt64w9a9x2adcfcjz37d0zasmgj6gh","10"
"erd1c63uau7vukwjpd7v3qu0aezj886x6dnskkmwp6a76za0ldyjcprs5rua2l","10"
"erd1lfretsj8s9qa52ylkxutfguylmw8dxazhdt2xcpglw7urd0nemsshwx3us","10"
"erd1e9x4ynm4t2hey39ynmzmm7spez0a25jj0wxdeh8ag4eq0pkfvzpsvg60v9","10"
"erd1f7pwa00dk2w888006nm2d3fqla9e5c44l8g0u5d8ccuxf6m85j6qar8nlu","10"
"erd18uh0v0t7ha38wpy9vkq2ruttgvfx73p70wg083xwxvqvlhmrg44q3d5prw","10"
"erd1wu9lyguy2zj8g9zfnf3xgcnpwr02f9s0w6tq6te5j7l6psft02uqkva73r","10"
"erd13e9j9rkgh630hxxxcsudxrgq2kdglj7yjud324fwmq3w3p8mahgqezsdhj","10"
"erd12r6q2nmevfp7uh3q4r3w695q2uqukxuzvldt4v7nyjmwrplml2qslj7gjz","10"
"erd1e6cq75f0tkd250v8s3jag0l3y63hyc86ut9zl8m58xneyjtwv6ssp22rwg","10"
"erd1drhu958atvmu6s6hfwk6ktghecleff7f98e9dxqys68dhdfzj82sdrs8rd","10"
"erd1ddk6gg9fdfxsgdhgnj4877am470cr38ywmctkwu3hfuce0suyv7q7y3l44","10"
